Generation,P0_meanFit,P0_varFit,relFitness,N,Patch_Number,S_OD,Unnamed: 0,cMperChrom,fit_MAC,fit_PAC,generalCommandsPath,generalOutputPath,migration_scenario,mu,nbChrom,nbGenerations,nbLoci,nbLoci_MAC,nbLoci_OD,nbLoci_PAC,nbPairsLoci_OD,nbReplicates,outputOptions,selectionOn,simulationSuperSetID
91,0.9709683380000002,0.0012891190000000015,1.6443434063235653,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
92,0.9723087019999995,0.001234813999999999,1.6466133245270875,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
93,0.9736260140000009,0.0011821490000000008,1.6488442039662001,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
94,0.9748427629999997,0.0011335500000000005,1.650904779081779,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
95,0.9760829089999999,0.0010816720000000003,1.6530049772223074,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
96,0.9771575300000008,0.0010353479999999997,1.6548248573218858,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
97,0.9782581549999999,0.0009897360000000008,1.656688775423803,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
98,0.9792320919999999,0.0009502569999999994,1.6583381462852897,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
99,0.9802096489999992,0.0009080600000000012,1.6599936476485653,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
100,0.9811535129999995,0.0008670830000000002,1.661592089620487,1000,1,,2,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,5,0,0,5,0,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
0,0.5904899999999988,0.0,1.0,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
1,0.6109660000000002,0.007965999999999874,1.0346762857965375,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
2,0.5952113010000001,0.0011321919999999967,1.007995564700502,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
3,0.5849982109999997,0.0006782509999999998,0.9906996071059653,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
4,0.5803425029999996,0.0007930879999999997,0.9828151247269216,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
5,0.5787284949999995,0.0009033590000000005,0.9800817880065698,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
6,0.5787728099999998,0.0009834490000000002,0.9801568358481941,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
7,0.5796935900000011,0.0010474259999999982,0.9817161848634169,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
8,0.581004948,0.0010965079999999976,0.9839369811512473,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
9,0.5826168089999991,0.0011460199999999985,0.9866666819082474,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
10,0.584407434,0.0011930980000000022,0.989699121068942,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
11,0.5862558050000006,0.0012435370000000007,0.9928293535876973,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
12,0.5883182060000004,0.0012940480000000014,0.9963220477908178,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
13,0.5904490520000009,0.0013431830000000004,0.9999306542024424,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
14,0.592615297,0.001396654,1.0035992091314,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
15,0.5948671259999994,0.0014481579999999987,1.007412701315856,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
16,0.5972124640000004,0.0015032479999999978,1.011384551812901,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
17,0.5996370190000007,0.0015590260000000002,1.015490556995039,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
18,0.6021121349999995,0.0016195779999999993,1.019682187674644,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
19,0.6047682379999998,0.001676495000000001,1.0241803214279668,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
20,0.6074490310000001,0.0017380799999999997,1.0287202679130887,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
21,0.6102877450000003,0.001801088000000001,1.0335276549983898,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
22,0.6131561070000002,0.001867296,1.0383852512320275,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
23,0.6161084680000003,0.0019262200000000002,1.0433851005097445,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
24,0.6192068010000005,0.001991198,1.0486321546512218,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
25,0.6223623199999998,0.0020582089999999996,1.0539760537858398,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
26,0.6256224719999999,0.0021286289999999995,1.0594971498247214,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
27,0.6290225449999988,0.0021904359999999983,1.0652552033057292,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
28,0.6324641959999996,0.0022627469999999994,1.0710836694948271,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
29,0.6360240910000006,0.002332004000000001,1.0771123829362057,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
30,0.6396372839999994,0.0023931480000000016,1.0832313570085865,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
31,0.6434426809999995,0.002470297000000005,1.0896758302426808,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
32,0.6471742680000002,0.0025387860000000034,1.0959953055936595,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
33,0.6509740650000001,0.002606062999999996,1.1024302951785805,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
34,0.6549878179999999,0.0026668290000000016,1.109227621128214,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
35,0.659145656,0.0027399690000000023,1.116268956290538,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
36,0.6632572790000012,0.0028048620000000043,1.1232320259445552,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
37,0.6675026079999997,0.0028670359999999977,1.130421527883622,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
38,0.6717770869999993,0.002925846999999999,1.1376603956036517,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
39,0.6761299979999995,0.0029930750000000035,1.1450320886043794,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
40,0.6805235949999986,0.0030491190000000016,1.1524726837033665,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
41,0.6849466579999992,0.0031139549999999964,1.1599631797320857,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
42,0.6893789410000003,0.003170959999999996,1.1674692899117682,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
43,0.6938228319999996,0.0032263870000000007,1.1749950583413773,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
44,0.69838003,0.003294207999999998,1.1827127131704163,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
45,0.7031022549999997,0.003341660999999994,1.1907098426730338,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
46,0.7077819889999999,0.0033958329999999957,1.198635013294042,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
47,0.712535096,0.0034459560000000057,1.20668444173483,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
48,0.7173207689999999,0.003478059000000001,1.214789020982574,1000,1,0.0125,8,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,45,0,40,5,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
